country,lead_time,parking_spaces,hotel,y_pred,y_pred_proba,timestamp
GBR,176,0,Resort Hotel,0,0.025174959896433556,2017-08-23
ROU,0,0,City Hotel,0,0.09975145890917593,2017-08-28
NLD,279,0,City Hotel,0,0.008387079163728547,2017-08-27
IRL,22,0,City Hotel,0,0.12831900631863996,2017-08-03
FRA,196,0,City Hotel,0,0.0924709429468493,2017-08-26
PRT,138,0,City Hotel,1,0.6063890875622843,2017-08-18
PRT,38,0,Resort Hotel,1,0.581851262287124,2017-08-04
CHN,121,0,City Hotel,0,0.4025131815460125,2017-08-19
GBR,253,1,Resort Hotel,0,0.0009249430767405385,2017-08-08
CN,22,0,Resort Hotel,0,0.01936398501783348,2017-08-04
PRT,0,0,City Hotel,1,0.7712137568081386,2017-08-25
GBR,43,0,City Hotel,0,0.257105370610523,2017-08-24
FRA,39,0,City Hotel,0,0.27506021935924946,2017-08-03
GBR,210,0,Resort Hotel,0,0.029827898162342666,2017-08-30
GBR,14,0,Resort Hotel,0,0.07568013126012148,2017-08-23
ESP,29,0,Resort Hotel,0,0.08059571331767551,2017-08-15
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
PRT,225,0,Resort Hotel,0,0.4966933761957838,2017-08-21
FRA,1,0,City Hotel,0,0.46404331299736207,2017-08-11
IRL,201,0,Resort Hotel,0,0.014169228808458242,2017-08-04
ESP,3,0,Resort Hotel,0,0.11089249245354002,2017-08-19
ESP,49,0,Resort Hotel,0,0.07951514521127646,2017-08-15
GBR,324,0,Resort Hotel,0,0.023308489909845753,2017-08-04
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
LUX,163,0,City Hotel,0,0.3648292710279459,2017-08-18
FRA,184,0,City Hotel,0,0.0924709429468493,2017-08-16
PRT,0,0,City Hotel,1,0.7712137568081386,2017-08-27
JPN,136,0,City Hotel,0,0.014826007329522174,2017-08-28
PRT,169,1,Resort Hotel,0,0.004807320525869452,2017-08-19
NLD,174,0,City Hotel,0,0.018635069693747557,2017-08-06
ESP,14,0,City Hotel,0,0.13560325690239586,2017-08-17
ESP,43,1,Resort Hotel,0,0.003786889694699465,2017-08-14
FRA,101,0,City Hotel,0,0.18937229866791463,2017-08-02
ITA,220,0,Resort Hotel,0,0.028668019238413216,2017-08-26
PRT,142,0,Resort Hotel,1,0.5009440970575589,2017-08-25
DEU,30,1,City Hotel,0,0.006209347216290703,2017-08-30
FRA,103,0,City Hotel,0,0.18937229866791463,2017-08-11
GBR,154,0,Resort Hotel,0,0.029145694938298283,2017-08-20
ESP,0,0,Resort Hotel,0,0.15187198665820933,2017-08-14
FRA,185,0,City Hotel,0,0.0924709429468493,2017-08-01
GBR,3,0,Resort Hotel,0,0.08692876520480511,2017-08-16
PRT,504,0,City Hotel,0,0.26736303046374077,2017-08-11
BRA,73,0,City Hotel,0,0.35888843769820283,2017-08-02
ESP,54,0,City Hotel,0,0.13389259009391052,2017-08-09
LUX,200,0,City Hotel,0,0.22372109343955646,2017-08-10
ESP,137,0,City Hotel,0,0.03471863166360978,2017-08-04
PRT,24,0,Resort Hotel,1,0.5985133536906496,2017-08-01
PRT,188,0,City Hotel,0,0.4671795260045603,2017-08-09
FRA,208,0,City Hotel,0,0.10818149645681187,2017-08-01
DEU,150,0,City Hotel,0,0.03919863898531555,2017-08-08
BRA,25,0,Resort Hotel,0,0.3063383401808504,2017-08-17
BRA,12,0,Resort Hotel,0,0.2924406488812902,2017-08-20
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
GBR,479,0,City Hotel,0,0.06589943123296753,2017-08-08
ESP,231,1,Resort Hotel,0,0.001453038290010076,2017-08-01
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
PRT,20,0,Resort Hotel,1,0.5985133536906496,2017-08-13
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
ESP,96,0,City Hotel,0,0.052541715557134015,2017-08-15
ESP,13,0,Resort Hotel,0,0.08059571331767551,2017-08-25
AUS,286,0,City Hotel,0,0.006976296398098159,2017-08-07
JPN,111,0,City Hotel,0,0.02222509680773361,2017-08-28
BEL,190,0,City Hotel,0,0.021705456271351797,2017-08-27
PRT,24,1,Resort Hotel,0,0.006007771481601029,2017-08-04
GBR,176,0,City Hotel,0,0.0709287698255948,2017-08-09
PRT,7,0,City Hotel,1,0.7059967484226786,2017-08-03
SWE,223,0,City Hotel,0,0.03815384816358681,2017-08-07
PRT,83,1,Resort Hotel,0,0.004433564164422846,2017-08-19
DEU,2,0,City Hotel,0,0.20384280937107063,2017-08-17
ESP,8,0,City Hotel,0,0.161573744399027,2017-08-08
PRT,0,0,City Hotel,1,0.7712137568081386,2017-08-27
GBR,212,0,Resort Hotel,0,0.029827898162342666,2017-08-02
PRT,36,0,City Hotel,1,0.6810845009031028,2017-08-15
FRA,182,0,Resort Hotel,0,0.046974534850232987,2017-08-13
DEU,185,0,City Hotel,0,0.02361643549576232,2017-08-15
FIN,72,0,City Hotel,0,0.030977211143604258,2017-08-02
LUX,163,0,City Hotel,0,0.3648292710279459,2017-08-18
ITA,274,0,City Hotel,0,0.021630846076175526,2017-08-13
BRA,42,0,Resort Hotel,0,0.2918964850911985,2017-08-03
PRT,216,1,City Hotel,0,0.005555920481887801,2017-08-30
DEU,174,0,City Hotel,0,0.02361643549576232,2017-08-19
FRA,202,0,City Hotel,0,0.0924709429468493,2017-08-25
ESP,40,0,City Hotel,0,0.13389259009391052,2017-08-17
NLD,1,0,City Hotel,0,0.38721885372814546,2017-08-02
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
FRA,280,0,City Hotel,0,0.04341467356501483,2017-08-02
GBR,518,0,City Hotel,0,0.06589943123296753,2017-08-25
POL,18,0,City Hotel,0,0.13560325690239586,2017-08-26
ISR,150,0,City Hotel,0,0.08048294662838168,2017-08-01
DEU,214,0,City Hotel,0,0.027989591651146693,2017-08-26
USA,212,0,Resort Hotel,0,0.06104737261194405,2017-08-10
USA,97,0,City Hotel,0,0.22530223329847962,2017-08-20
FRA,210,1,Resort Hotel,0,0.0022869897827141297,2017-08-13
PRT,142,0,Resort Hotel,1,0.5009440970575589,2017-08-25
GBR,131,0,City Hotel,0,0.10195031435959266,2017-08-02
PRT,1,0,Resort Hotel,1,0.7456242794489204,2017-08-05
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
NOR,5,0,City Hotel,0,0.07400667635166953,2017-08-07
ESP,162,0,City Hotel,0,0.03919863898531555,2017-08-20
SWE,135,0,City Hotel,0,0.04720782034138223,2017-08-26
PRT,150,0,Resort Hotel,1,0.5324029945611779,2017-08-17
ESP,157,0,City Hotel,0,0.03919863898531555,2017-08-12
AUT,457,0,City Hotel,0,0.005341100581708342,2017-08-24
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
ESP,139,0,City Hotel,0,0.03471863166360978,2017-08-14
BEL,217,0,City Hotel,0,0.025734074876729525,2017-08-03
ESP,108,0,City Hotel,0,0.052541715557134015,2017-08-05
DEU,176,0,City Hotel,0,0.02361643549576232,2017-08-01
PRT,69,0,Resort Hotel,1,0.51978203680341,2017-08-15
FRA,291,0,City Hotel,0,0.06911080692342292,2017-08-01
ESP,30,1,Resort Hotel,0,0.003786889694699465,2017-08-20
ESP,64,0,Resort Hotel,0,0.06949526902438576,2017-08-15
GBR,42,0,Resort Hotel,0,0.07466011589811253,2017-08-27
FRA,43,0,City Hotel,0,0.27506021935924946,2017-08-28
ITA,0,0,Resort Hotel,0,0.1304862018864554,2017-08-25
FRA,308,0,City Hotel,0,0.06911080692342292,2017-08-06
GBR,264,0,Resort Hotel,0,0.014379092661960037,2017-08-11
PRT,169,0,Resort Hotel,0,0.4532357020042472,2017-08-19
FRA,136,0,City Hotel,0,0.13157986062002142,2017-08-19
FRA,6,0,City Hotel,0,0.26489270364197043,2017-08-09
ITA,323,0,City Hotel,0,0.03490409469085454,2017-08-28
GBR,187,0,City Hotel,0,0.0709287698255948,2017-08-09
ESP,233,0,City Hotel,0,0.027989591651146693,2017-08-25
USA,77,0,Resort Hotel,0,0.10917938949507566,2017-08-15
USA,189,0,City Hotel,0,0.09935878130843716,2017-08-28
PRT,182,0,City Hotel,0,0.4671795260045603,2017-08-08
ROU,181,0,City Hotel,0,0.008403461541303815,2017-08-20
BEL,10,0,City Hotel,0,0.13616342320457073,2017-08-20
DEU,8,0,City Hotel,0,0.161573744399027,2017-08-24
DEU,176,0,City Hotel,0,0.02361643549576232,2017-08-20
BEL,103,0,City Hotel,0,0.048406217412917334,2017-08-15
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
FRA,125,0,City Hotel,0,0.13157986062002142,2017-08-05
GBR,199,0,Resort Hotel,0,0.025174959896433556,2017-08-17
ESP,212,0,Resort Hotel,0,0.022814775837452988,2017-08-16
FRA,197,0,Resort Hotel,0,0.046974534850232987,2017-08-12
PRT,45,0,Resort Hotel,1,0.581851262287124,2017-08-18
FRA,5,0,City Hotel,0,0.26489270364197043,2017-08-16
BRA,78,0,Resort Hotel,0,0.2278381152989683,2017-08-14
POL,163,0,City Hotel,0,0.03919863898531555,2017-08-20
PRT,11,1,City Hotel,0,0.008656358662245017,2017-08-03
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
GBR,26,0,Resort Hotel,0,0.07568013126012148,2017-08-06
ESP,5,1,Resort Hotel,0,0.004539073951446493,2017-08-25
DEU,4,0,City Hotel,0,0.17791745480674614,2017-08-21
IRL,26,0,Resort Hotel,0,0.060367048829450994,2017-08-20
PRT,2,0,City Hotel,1,0.7613576596355415,2017-08-02
PRT,6,0,City Hotel,1,0.7059967484226786,2017-08-23
PRT,17,0,Resort Hotel,1,0.5985133536906496,2017-08-27
IRL,129,0,City Hotel,0,0.03264894839521839,2017-08-22
FRA,208,0,City Hotel,0,0.10818149645681187,2017-08-01
IRL,259,0,City Hotel,0,0.010008519423038872,2017-08-03
GBR,149,0,City Hotel,0,0.11408044204856682,2017-08-02
MEX,2,0,City Hotel,1,0.5932081098613383,2017-08-23
DEU,107,0,City Hotel,0,0.052541715557134015,2017-08-18
PRT,28,0,Resort Hotel,1,0.5985133536906496,2017-08-14
PRT,50,0,Resort Hotel,1,0.581851262287124,2017-08-11
PRT,0,0,City Hotel,1,0.7712137568081386,2017-08-20
PRT,137,0,Resort Hotel,1,0.5009440970575589,2017-08-06
PRT,155,0,Resort Hotel,1,0.5324029945611779,2017-08-24
CHN,212,0,City Hotel,0,0.31340346560293225,2017-08-17
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-08-27
DEU,202,0,Resort Hotel,0,0.017727821655116806,2017-08-18
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-08-13
ESP,157,1,Resort Hotel,0,0.0012208049819269157,2017-08-18
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
AUS,518,0,City Hotel,0,0.006976296398098159,2017-08-25
DEU,5,0,City Hotel,0,0.161573744399027,2017-08-28
ESP,19,1,City Hotel,0,0.006209347216290703,2017-08-21
CZE,19,0,City Hotel,0,0.10705938344591559,2017-08-18
BEL,49,0,City Hotel,0,0.12419337129906698,2017-08-25
PRT,25,0,City Hotel,1,0.6958593123650985,2017-08-14
CHE,119,0,City Hotel,0,0.2480067156928884,2017-08-05
GBR,53,0,Resort Hotel,0,0.06734072155638035,2017-08-13
AUT,92,0,City Hotel,0,0.01676562019625516,2017-08-16
FRA,66,0,City Hotel,0,0.27506021935924946,2017-08-12
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
FRA,108,0,City Hotel,0,0.18937229866791463,2017-08-07
PRT,4,0,City Hotel,1,0.7294953430180765,2017-08-27
USA,12,0,City Hotel,0,0.3607405700364734,2017-08-19
GBR,111,0,City Hotel,0,0.1455385614544664,2017-08-23
DEU,206,0,City Hotel,0,0.02361643549576232,2017-08-12
ESP,87,0,Resort Hotel,0,0.059676325032646124,2017-08-29
CN,17,0,City Hotel,0,0.04601677241517309,2017-08-26
PRT,2,0,Resort Hotel,1,0.6444032368520228,2017-08-30
USA,141,0,City Hotel,0,0.16236443183989516,2017-08-11
NLD,5,0,City Hotel,0,0.1411391525220319,2017-08-09
PRT,34,0,Resort Hotel,1,0.581851262287124,2017-08-23
GBR,37,0,City Hotel,0,0.257105370610523,2017-08-16
PRT,176,0,City Hotel,0,0.4671795260045603,2017-08-08
JPN,140,0,City Hotel,0,0.014826007329522174,2017-08-28
ESP,208,0,City Hotel,0,0.027989591651146693,2017-08-13
PRT,6,0,Resort Hotel,1,0.6100773219243502,2017-08-01
PRT,153,0,Resort Hotel,1,0.5324029945611779,2017-08-27
CAF,208,0,City Hotel,0,0.058335857826483664,2017-08-01
BRA,89,0,City Hotel,0,0.28034369349274557,2017-08-25
ESP,4,0,Resort Hotel,0,0.1012016046262144,2017-08-20
FRA,87,0,City Hotel,0,0.3236112010624902,2017-08-08
FRA,106,0,City Hotel,0,0.18937229866791463,2017-08-12
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
DEU,221,0,City Hotel,0,0.027989591651146693,2017-08-25
PRT,209,0,City Hotel,1,0.510725324666734,2017-08-15
GBR,18,0,Resort Hotel,0,0.07568013126012148,2017-08-27
FRA,130,0,City Hotel,0,0.13157986062002142,2017-08-22
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
PRT,156,0,Resort Hotel,1,0.5324029945611779,2017-08-15
DEU,191,0,City Hotel,0,0.02361643549576232,2017-08-14
USA,36,0,City Hotel,0,0.33416413304146486,2017-08-14
ITA,190,0,City Hotel,0,0.04728938657490366,2017-08-20
PRT,17,0,Resort Hotel,1,0.5985133536906496,2017-08-05
ISR,150,0,City Hotel,0,0.08048294662838168,2017-08-01
ESP,17,0,Resort Hotel,0,0.08059571331767551,2017-08-30
PRT,33,1,Resort Hotel,0,0.005692483749685758,2017-08-17
PRT,4,0,City Hotel,1,0.7294953430180765,2017-08-05
FRA,217,1,Resort Hotel,0,0.0022869897827141297,2017-08-04
ITA,150,0,Resort Hotel,0,0.028011578033261306,2017-08-01
GBR,504,0,City Hotel,0,0.06589943123296753,2017-08-11
ITA,54,0,City Hotel,0,0.22962329131655243,2017-08-14
GBR,207,0,City Hotel,0,0.0709287698255948,2017-08-24
PRT,62,0,Resort Hotel,1,0.581851262287124,2017-08-20
FRA,173,0,City Hotel,0,0.0924709429468493,2017-08-13
GBR,97,0,Resort Hotel,0,0.03819242643154838,2017-08-26
NLD,154,0,City Hotel,0,0.03103502200222029,2017-08-08
ISR,159,0,City Hotel,0,0.08048294662838168,2017-08-21
DEU,22,0,City Hotel,0,0.13560325690239586,2017-08-24
IRN,6,0,City Hotel,1,0.8755466536144217,2017-08-26
ESP,155,0,City Hotel,0,0.03919863898531555,2017-08-25
GBR,184,0,City Hotel,0,0.0709287698255948,2017-08-19
ESP,203,0,Resort Hotel,0,0.019234145342773023,2017-08-20
AUT,218,0,Resort Hotel,0,0.005801887374604835,2017-08-14
ITA,0,0,City Hotel,0,0.34930096086359497,2017-08-09
PRT,3,0,City Hotel,1,0.7613576596355415,2017-08-30
FRA,10,0,City Hotel,0,0.26489270364197043,2017-08-10
FRA,172,0,City Hotel,0,0.0924709429468493,2017-08-17
GBR,70,0,City Hotel,0,0.19413911771134174,2017-08-17
GBR,215,0,City Hotel,0,0.08331536941038942,2017-08-24
TUR,30,0,Resort Hotel,1,0.5456038314523938,2017-08-30
ITA,232,0,City Hotel,0,0.0557956610753175,2017-08-25
MAR,10,0,City Hotel,0,0.06641573271115533,2017-08-11
PRT,127,1,Resort Hotel,0,0.005006726994990006,2017-08-17
USA,45,0,Resort Hotel,0,0.146192319940993,2017-08-30
ESP,22,0,Resort Hotel,0,0.08059571331767551,2017-08-24
DEU,111,0,City Hotel,0,0.052541715557134015,2017-08-28
GBR,504,0,City Hotel,0,0.06589943123296753,2017-08-11
PRT,2,0,City Hotel,1,0.7613576596355415,2017-08-03
GBR,109,0,Resort Hotel,0,0.03819242643154838,2017-08-03
PRT,13,1,Resort Hotel,0,0.006007771481601029,2017-08-16
GBR,70,0,Resort Hotel,0,0.0531771612948068,2017-08-14
GBR,81,0,Resort Hotel,0,0.0531771612948068,2017-08-26
ROU,21,0,Resort Hotel,0,0.021566863516927035,2017-08-27
ESP,2,0,City Hotel,0,0.20384280937107063,2017-08-16
GBR,207,0,City Hotel,0,0.0709287698255948,2017-08-09
DEU,209,0,City Hotel,0,0.027989591651146693,2017-08-05
ITA,194,0,City Hotel,0,0.04728938657490366,2017-08-26
ESP,57,0,Resort Hotel,0,0.07951514521127646,2017-08-18
FRA,155,0,City Hotel,0,0.14665961389155507,2017-08-06
FRA,190,0,City Hotel,0,0.0924709429468493,2017-08-22
GBR,102,0,City Hotel,0,0.1455385614544664,2017-08-06
GBR,108,0,City Hotel,0,0.1455385614544664,2017-08-16
NLD,152,0,City Hotel,0,0.03103502200222029,2017-08-03
PRT,14,0,City Hotel,1,0.6958593123650985,2017-08-08
PRT,203,0,Resort Hotel,0,0.4532357020042472,2017-08-18
DEU,186,0,City Hotel,0,0.02361643549576232,2017-08-30
GBR,224,1,City Hotel,0,0.004826540687842226,2017-08-25
ITA,267,0,City Hotel,0,0.021630846076175526,2017-08-24
FRA,135,0,City Hotel,0,0.13157986062002142,2017-08-14
PRT,51,1,Resort Hotel,0,0.005692483749685758,2017-08-27
ESP,129,0,Resort Hotel,0,0.01970221787181629,2017-08-01
IRL,2,0,City Hotel,0,0.19371439448279187,2017-08-02
PRT,162,1,Resort Hotel,0,0.005675324331303668,2017-08-23
NLD,331,0,City Hotel,0,0.013646965704968962,2017-08-01
PRT,116,0,Resort Hotel,1,0.7348270279829366,2017-08-08
FRA,156,0,City Hotel,0,0.14665961389155507,2017-08-18
FRA,57,0,City Hotel,0,0.27506021935924946,2017-08-01
GBR,1,0,City Hotel,1,0.5566941847394825,2017-08-02
ESP,0,0,City Hotel,0,0.2829357079919681,2017-08-18
CN,183,0,Resort Hotel,0,0.004489282617869212,2017-08-05
ESP,88,0,Resort Hotel,0,0.030056540420575904,2017-08-17
BEL,177,0,City Hotel,0,0.021705456271351797,2017-08-28
IRL,155,0,City Hotel,0,0.03687209034523427,2017-08-16
HUN,136,0,Resort Hotel,0,0.010194389566919865,2017-08-07
DEU,19,0,City Hotel,0,0.13560325690239586,2017-08-28
GBR,172,0,Resort Hotel,0,0.025174959896433556,2017-08-27
PRT,28,0,Resort Hotel,1,0.5985133536906496,2017-08-27
DEU,234,0,City Hotel,0,0.010658793890194567,2017-08-21
PRT,36,0,City Hotel,1,0.6810845009031028,2017-08-14
PRT,314,0,Resort Hotel,0,0.2565119422464943,2017-08-05
PRT,0,0,City Hotel,1,0.7712137568081386,2017-08-20
PRT,300,0,City Hotel,0,0.26736303046374077,2017-08-03
FRA,202,0,City Hotel,0,0.0924709429468493,2017-08-10
FRA,271,0,City Hotel,0,0.04341467356501483,2017-08-01
AUT,120,0,City Hotel,0,0.022986214546283447,2017-08-19
GBR,56,0,City Hotel,0,0.2364705639248144,2017-08-12
BRA,26,0,City Hotel,0,0.45588322838751566,2017-08-26
ESP,14,0,Resort Hotel,0,0.08059571331767551,2017-08-08
USA,52,0,City Hotel,0,0.33416413304146486,2017-08-26
AUS,38,0,City Hotel,0,0.05969302126539266,2017-08-23
FRA,0,1,Resort Hotel,0,0.00397334845352739,2017-08-04
DEU,269,0,City Hotel,0,0.010658793890194567,2017-08-21
IRL,93,0,City Hotel,0,0.04946398919890302,2017-08-03
ESP,56,0,Resort Hotel,0,0.07951514521127646,2017-08-17
DEU,194,0,City Hotel,0,0.02361643549576232,2017-08-19
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-08-09
CN,185,0,Resort Hotel,0,0.004489282617869212,2017-08-26
PRT,193,1,Resort Hotel,0,0.004807320525869452,2017-08-27
BRA,87,0,City Hotel,0,0.37946867896467124,2017-08-12
BEL,203,0,City Hotel,0,0.021705456271351797,2017-08-06
GBR,199,0,Resort Hotel,0,0.025174959896433556,2017-08-17
ITA,143,0,City Hotel,0,0.0772552086206244,2017-08-22
IRL,8,0,Resort Hotel,0,0.07314777567370945,2017-08-16
BEL,79,1,Resort Hotel,0,0.0026654730127660307,2017-08-17
FRA,127,0,City Hotel,0,0.13157986062002142,2017-08-08
GBR,207,0,Resort Hotel,0,0.025174959896433556,2017-08-25
DEU,205,0,City Hotel,0,0.02361643549576232,2017-08-26
FRA,99,0,City Hotel,0,0.18937229866791463,2017-08-20
GBR,84,0,City Hotel,0,0.19413911771134174,2017-08-14
FRA,44,0,City Hotel,0,0.27506021935924946,2017-08-29
PRT,203,0,Resort Hotel,0,0.4532357020042472,2017-08-18
GBR,140,0,City Hotel,0,0.10195031435959266,2017-08-12
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-08-03
IRL,139,0,City Hotel,0,0.03264894839521839,2017-08-03
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
GBR,48,0,Resort Hotel,0,0.07466011589811253,2017-08-28
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
PRT,4,0,City Hotel,1,0.7294953430180765,2017-08-11
ISR,4,0,City Hotel,0,0.2494488996491786,2017-08-14
CHL,51,1,Resort Hotel,0,0.0031017510555510263,2017-08-11
USA,27,0,Resort Hotel,0,0.15500333572659888,2017-08-07
ESP,162,1,City Hotel,0,0.00200505266273237,2017-08-06
IRL,50,0,Resort Hotel,0,0.05954012831007675,2017-08-29
PRT,1,0,City Hotel,1,0.8422956635560859,2017-08-16
PRT,60,1,Resort Hotel,0,0.005692483749685758,2017-08-11
GBR,479,0,City Hotel,0,0.06589943123296753,2017-08-08
GBR,92,0,City Hotel,0,0.1455385614544664,2017-08-01
CHN,13,0,City Hotel,1,0.6577700046151296,2017-08-23
BEL,0,0,City Hotel,0,0.20910530491522825,2017-08-22
ESP,19,1,City Hotel,0,0.006209347216290703,2017-08-06
ROU,6,0,City Hotel,0,0.0670305639262729,2017-08-12
PRT,61,0,City Hotel,1,0.6810845009031028,2017-08-27
FRA,175,0,City Hotel,0,0.0924709429468493,2017-08-07
IRL,60,0,Resort Hotel,0,0.05189543766270379,2017-08-24
FRA,173,0,City Hotel,0,0.0924709429468493,2017-08-13
PRT,1,0,City Hotel,1,0.8422956635560859,2017-08-11
FRA,1,0,City Hotel,0,0.46404331299736207,2017-08-26
DEU,278,0,City Hotel,0,0.010658793890194567,2017-08-24
PRT,38,1,Resort Hotel,0,0.005692483749685758,2017-08-12
PRT,166,0,Resort Hotel,0,0.4532357020042472,2017-08-07
ESP,0,0,Resort Hotel,0,0.15187198665820933,2017-08-19
PHL,3,0,Resort Hotel,0,0.11714100850562015,2017-08-03
IRL,101,0,City Hotel,0,0.04946398919890302,2017-08-17
CHN,167,0,City Hotel,0,0.27715172128448523,2017-08-15
GBR,181,0,City Hotel,0,0.0709287698255948,2017-08-18
FRA,48,0,City Hotel,0,0.27506021935924946,2017-08-06
ESP,231,1,Resort Hotel,0,0.001453038290010076,2017-08-01
FRA,32,0,City Hotel,0,0.2779955930516886,2017-08-16
PHL,3,0,Resort Hotel,0,0.11714100850562015,2017-08-03
DEU,14,0,City Hotel,0,0.13560325690239586,2017-08-23
CN,240,0,Resort Hotel,0,0.002176772707026018,2017-08-05
IRL,201,0,Resort Hotel,0,0.014169228808458242,2017-08-04
PRT,228,0,Resort Hotel,0,0.4966933761957838,2017-08-29
FRA,81,0,City Hotel,0,0.22788247892344035,2017-08-02
PRT,110,0,City Hotel,1,0.6980161011992432,2017-08-28
AUT,45,0,City Hotel,0,0.04537693205207188,2017-08-15
ITA,172,0,Resort Hotel,0,0.02419150216110928,2017-08-23
PRT,1,0,City Hotel,1,0.8422956635560859,2017-08-28
PRT,39,0,Resort Hotel,1,0.581851262287124,2017-08-13
GBR,25,0,Resort Hotel,0,0.07568013126012148,2017-08-05
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-08-29
PRT,47,0,Resort Hotel,1,0.581851262287124,2017-08-11
PRT,458,0,City Hotel,0,0.26736303046374077,2017-08-25
PRT,3,1,Resort Hotel,0,0.00661873799602207,2017-08-25
PRT,1,0,City Hotel,1,0.8422956635560859,2017-08-13
IRL,138,0,Resort Hotel,0,0.014515868339819007,2017-08-29
DEU,53,0,City Hotel,0,0.13389259009391052,2017-08-18
USA,125,0,City Hotel,0,0.16236443183989516,2017-08-08
GBR,504,0,City Hotel,0,0.06589943123296753,2017-08-11
AUS,478,0,City Hotel,0,0.006976296398098159,2017-08-07
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
NLD,170,0,City Hotel,0,0.018635069693747557,2017-08-04
DEU,87,0,City Hotel,0,0.10198997061379067,2017-08-11
DEU,191,0,Resort Hotel,0,0.017727821655116806,2017-08-27
GBR,216,0,City Hotel,0,0.08331536941038942,2017-08-20
PRT,33,1,Resort Hotel,0,0.005692483749685758,2017-08-17
PRT,2,0,City Hotel,1,0.7613576596355415,2017-08-02
FRA,21,0,City Hotel,0,0.2779955930516886,2017-08-13
ESP,116,0,City Hotel,0,0.09032552316001556,2017-08-19
FRA,208,0,City Hotel,0,0.10818149645681187,2017-08-01
PRT,36,0,Resort Hotel,1,0.581851262287124,2017-08-24
BEL,64,0,City Hotel,0,0.10921146949946627,2017-08-03
PRT,203,0,Resort Hotel,0,0.4532357020042472,2017-08-18
DEU,457,0,City Hotel,0,0.017318485212676638,2017-08-24
GBR,201,0,City Hotel,0,0.0709287698255948,2017-08-09
PRT,34,1,Resort Hotel,0,0.005692483749685758,2017-08-23
GBR,266,0,City Hotel,0,0.04134429044409885,2017-08-16
CHE,56,0,Resort Hotel,0,0.18007384189652403,2017-08-26
FRA,130,0,City Hotel,0,0.13157986062002142,2017-08-12
IRL,169,0,Resort Hotel,0,0.014169228808458242,2017-08-29
ITA,30,0,City Hotel,0,0.23222910491781568,2017-08-29
GBR,20,0,City Hotel,0,0.2599178338323412,2017-08-02
PRT,213,0,City Hotel,1,0.510725324666734,2017-08-27
ITA,1,0,City Hotel,0,0.45961773070734735,2017-08-26
ITA,135,0,City Hotel,0,0.06873688800420928,2017-08-06
NLD,71,0,City Hotel,0,0.0754608694493127,2017-08-02
GBR,11,0,Resort Hotel,0,0.07595533543957972,2017-08-11
PRT,2,0,Resort Hotel,1,0.6444032368520228,2017-08-30
ITA,122,0,City Hotel,0,0.06873688800420928,2017-08-10
DEU,0,0,City Hotel,0,0.20950825009107177,2017-08-24
PRT,166,0,Resort Hotel,0,0.4532357020042472,2017-08-12
PRT,0,0,Resort Hotel,1,0.6407749232603864,2017-08-19
DEU,198,0,City Hotel,0,0.02361643549576232,2017-08-10
ESP,138,0,City Hotel,0,0.03471863166360978,2017-08-04
GBR,379,0,Resort Hotel,0,0.023308489909845753,2017-08-23
TUR,2,0,City Hotel,1,0.7334111627707979,2017-08-17
FRA,161,0,City Hotel,0,0.14665961389155507,2017-08-05
PRT,13,0,City Hotel,1,0.6958593123650985,2017-08-08
DEU,211,0,City Hotel,0,0.027989591651146693,2017-08-23
ITA,40,0,City Hotel,0,0.22962329131655243,2017-08-20
PRT,0,0,City Hotel,1,0.7712137568081386,2017-08-09
CN,217,0,Resort Hotel,0,0.005339953057698049,2017-08-28
IRL,62,0,Resort Hotel,0,0.05189543766270379,2017-08-19
CHE,104,0,City Hotel,0,0.19614054509818216,2017-08-11
FRA,102,0,City Hotel,0,0.18937229866791463,2017-08-04
ESP,206,0,City Hotel,0,0.02361643549576232,2017-08-22
