country,lead_time,parking_spaces,hotel,y_pred,y_pred_proba,is_canceled,timestamp
TUR,118,0,City Hotel,1,0.6267176156140605,0,2016-06-05
NLD,0,0,Resort Hotel,0,0.08247299778260343,0,2016-06-15
FRA,150,0,City Hotel,0,0.14665961389155507,0,2016-06-15
FRA,150,0,City Hotel,0,0.14665961389155507,0,2016-06-15
FRA,45,0,City Hotel,0,0.27506021935924946,0,2016-06-16
PRT,0,0,Resort Hotel,1,0.6407749232603864,0,2016-06-28
SWE,11,0,City Hotel,0,0.15748602280695836,0,2016-06-11
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
PRT,107,0,City Hotel,1,0.6980161011992432,0,2016-06-09
PRT,102,0,City Hotel,1,0.6980161011992432,0,2016-06-04
FRA,0,0,City Hotel,0,0.3533589140065247,0,2016-06-07
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
GBR,50,0,Resort Hotel,0,0.06734072155638035,0,2016-06-29
GBR,27,0,City Hotel,0,0.2599178338323412,0,2016-06-28
DEU,114,0,City Hotel,0,0.059232298183658424,0,2016-06-25
IRL,136,0,Resort Hotel,0,0.014515868339819007,0,2016-06-25
GBR,149,0,City Hotel,0,0.11408044204856682,0,2016-06-24
PRT,108,0,City Hotel,1,0.6980161011992432,0,2016-06-12
DEU,153,1,City Hotel,0,0.00200505266273237,0,2016-06-30
DEU,140,0,City Hotel,0,0.03471863166360978,0,2016-06-08
ITA,139,1,Resort Hotel,0,0.0008946656203985291,0,2016-06-27
BRA,38,0,City Hotel,0,0.4388515980072245,0,2016-06-18
BRA,113,0,City Hotel,0,0.28034369349274557,0,2016-06-15
PRT,57,0,City Hotel,1,0.6810845009031028,0,2016-06-09
POL,253,0,Resort Hotel,0,0.006237668265813935,0,2016-06-21
ITA,14,0,City Hotel,0,0.23222910491781568,0,2016-06-08
GBR,207,0,Resort Hotel,0,0.025174959896433556,0,2016-06-25
CHN,6,0,City Hotel,1,0.6427010097541466,0,2016-06-22
USA,57,0,Resort Hotel,0,0.146192319940993,0,2016-06-16
ITA,134,0,City Hotel,0,0.06873688800420928,0,2016-06-01
ITA,85,0,City Hotel,0,0.18901557149810239,0,2016-06-03
FRA,5,0,City Hotel,0,0.26489270364197043,0,2016-06-09
ESP,8,1,Resort Hotel,0,0.004539073951446493,0,2016-06-30
FRA,282,0,City Hotel,0,0.04341467356501483,0,2016-06-08
GBR,286,0,Resort Hotel,0,0.023308489909845753,0,2016-06-22
IRL,8,0,City Hotel,0,0.15314158559580493,0,2016-06-25
PRT,19,0,City Hotel,1,0.6958593123650985,0,2016-06-21
FRA,70,0,City Hotel,0,0.22788247892344035,0,2016-06-02
DEU,125,0,City Hotel,0,0.03471863166360978,0,2016-06-16
CHN,0,0,City Hotel,1,0.5509769531749835,0,2016-06-29
FRA,37,0,City Hotel,0,0.27506021935924946,0,2016-06-25
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-26
FRA,12,0,City Hotel,0,0.26489270364197043,0,2016-06-26
FRA,112,0,City Hotel,0,0.18937229866791463,0,2016-06-01
FRA,82,0,City Hotel,0,0.22788247892344035,0,2016-06-29
PRT,1,0,City Hotel,1,0.8422956635560859,0,2016-06-09
GBR,268,0,Resort Hotel,0,0.014379092661960037,0,2016-06-14
GBR,49,0,City Hotel,0,0.2364705639248144,0,2016-06-16
IRL,194,0,Resort Hotel,0,0.014169228808458242,0,2016-06-11
PRT,0,1,Resort Hotel,0,0.007123345744162655,0,2016-06-12
ESP,190,0,City Hotel,0,0.02361643549576232,0,2016-06-21
PRT,57,0,City Hotel,1,0.6810845009031028,0,2016-06-09
ITA,8,0,City Hotel,0,0.24096352041979127,0,2016-06-25
DEU,247,0,City Hotel,0,0.010658793890194567,0,2016-06-05
PRT,5,0,City Hotel,1,0.7059967484226786,0,2016-06-06
NLD,56,0,City Hotel,0,0.10822924154242015,0,2016-06-19
GBR,322,0,Resort Hotel,0,0.023308489909845753,0,2016-06-05
PRT,44,0,City Hotel,1,0.6810845009031028,0,2016-06-17
NOR,103,1,City Hotel,0,0.0013800728249607692,0,2016-06-27
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
CHN,2,0,City Hotel,1,0.6549565006960116,0,2016-06-15
GBR,143,0,Resort Hotel,0,0.029145694938298283,0,2016-06-01
GBR,270,0,Resort Hotel,0,0.014379092661960037,0,2016-06-02
FRA,150,0,City Hotel,0,0.14665961389155507,0,2016-06-15
NLD,124,0,City Hotel,0,0.027461366107507226,0,2016-06-26
FRA,70,0,City Hotel,0,0.22788247892344035,0,2016-06-02
GBR,0,0,City Hotel,0,0.3539123994886196,0,2016-06-17
GBR,188,0,City Hotel,0,0.0709287698255948,0,2016-06-14
PRT,45,0,City Hotel,1,0.6810845009031028,0,2016-06-18
SRB,0,0,City Hotel,0,0.25860817155607274,0,2016-06-23
PRT,10,1,Resort Hotel,0,0.0061562449796288,0,2016-06-17
GBR,305,0,Resort Hotel,0,0.023308489909845753,0,2016-06-30
PRT,2,0,City Hotel,1,0.7613576596355415,0,2016-06-17
DEU,256,0,City Hotel,0,0.010658793890194567,0,2016-06-14
FRA,2,0,City Hotel,0,0.3237537396614964,0,2016-06-27
GBR,155,0,Resort Hotel,0,0.029145694938298283,0,2016-06-08
BEL,1,0,City Hotel,0,0.37737970742918264,0,2016-06-21
CHE,140,0,City Hotel,0,0.13663072374606772,0,2016-06-14
EGY,76,0,City Hotel,0,0.18278486024901625,0,2016-06-16
PRT,19,0,Resort Hotel,1,0.5985133536906496,0,2016-06-11
AGO,14,0,City Hotel,1,0.9328105918501716,1,2016-06-07
PRT,55,1,City Hotel,0,0.008005776414290523,0,2016-06-25
IRN,18,1,City Hotel,0,0.02069315985065363,0,2016-06-07
IRL,15,0,Resort Hotel,0,0.060367048829450994,0,2016-06-09
DEU,114,0,City Hotel,0,0.059232298183658424,0,2016-06-05
PRT,57,0,City Hotel,1,0.6810845009031028,0,2016-06-09
FRA,107,0,City Hotel,0,0.18937229866791463,0,2016-06-02
BGR,17,0,City Hotel,0,0.24075363145764586,0,2016-06-03
GBR,92,0,City Hotel,0,0.1455385614544664,0,2016-06-15
USA,110,0,City Hotel,0,0.22530223329847962,0,2016-06-02
PRT,5,0,City Hotel,1,0.7059967484226786,0,2016-06-21
FRA,54,0,City Hotel,0,0.27506021935924946,0,2016-06-09
PRT,3,0,City Hotel,1,0.7613576596355415,0,2016-06-22
USA,15,0,City Hotel,0,0.3496645607355627,0,2016-06-01
GBR,297,0,Resort Hotel,0,0.023308489909845753,0,2016-06-10
GBR,203,0,Resort Hotel,0,0.025174959896433556,0,2016-06-22
PRT,62,0,Resort Hotel,1,0.581851262287124,0,2016-06-01
GBR,4,0,City Hotel,0,0.2836507306030162,0,2016-06-25
DEU,47,0,City Hotel,0,0.13389259009391052,0,2016-06-17
FRA,282,0,City Hotel,0,0.04341467356501483,0,2016-06-08
USA,0,0,City Hotel,0,0.309826201152574,0,2016-06-06
DEU,256,0,City Hotel,0,0.010658793890194567,0,2016-06-14
BEL,128,0,City Hotel,0,0.03193867865917044,0,2016-06-05
PRT,57,0,City Hotel,1,0.6810845009031028,0,2016-06-09
ITA,68,0,City Hotel,0,0.18735573682780488,0,2016-06-18
GBR,169,0,Resort Hotel,0,0.025174959896433556,0,2016-06-23
GBR,175,0,Resort Hotel,0,0.025174959896433556,0,2016-06-21
PRT,11,0,City Hotel,1,0.7059967484226786,0,2016-06-13
DEU,256,0,City Hotel,0,0.010658793890194567,0,2016-06-14
GBR,2,0,Resort Hotel,0,0.08692876520480511,0,2016-06-07
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
GBR,286,0,Resort Hotel,0,0.023308489909845753,0,2016-06-22
FRA,7,0,City Hotel,0,0.26489270364197043,0,2016-06-29
DEU,147,0,City Hotel,0,0.03919863898531555,0,2016-06-04
FIN,95,0,City Hotel,0,0.01676562019625516,0,2016-06-30
HRV,7,0,City Hotel,0,0.24970438920710827,0,2016-06-02
ESP,45,1,City Hotel,0,0.006209347216290703,0,2016-06-16
CHN,6,0,City Hotel,1,0.6427010097541466,0,2016-06-22
ESP,7,0,City Hotel,0,0.161573744399027,0,2016-06-26
EST,258,1,Resort Hotel,0,0.0005177961236551755,0,2016-06-11
BGR,118,0,City Hotel,0,0.1388646496611474,0,2016-06-05
IRL,149,0,City Hotel,0,0.03687209034523427,0,2016-06-25
DEU,132,0,City Hotel,0,0.03471863166360978,0,2016-06-10
CN,282,0,Resort Hotel,0,0.002176772707026018,0,2016-06-05
DEU,57,0,City Hotel,0,0.13389259009391052,0,2016-06-09
PRT,11,0,City Hotel,1,0.7059967484226786,0,2016-06-13
CN,108,0,Resort Hotel,0,0.006931912586634813,0,2016-06-05
ITA,2,0,City Hotel,0,0.29665309611704976,0,2016-06-15
ROU,161,0,Resort Hotel,0,0.005817605354061541,0,2016-06-16
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
FRA,19,0,City Hotel,0,0.2779955930516886,0,2016-06-14
LBN,53,0,City Hotel,0,0.23808182660999488,0,2016-06-29
GBR,145,0,Resort Hotel,0,0.029145694938298283,0,2016-06-10
IRL,4,0,City Hotel,0,0.1688040819448363,0,2016-06-06
ESP,58,0,City Hotel,0,0.13389259009391052,0,2016-06-09
FRA,112,0,City Hotel,0,0.18937229866791463,0,2016-06-01
DEU,71,0,City Hotel,0,0.09417472160872421,0,2016-06-25
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-06
GBR,44,1,Resort Hotel,0,0.003298703648187859,0,2016-06-06
CHL,117,0,City Hotel,0,0.1388646496611474,0,2016-06-04
GBR,246,0,Resort Hotel,0,0.014379092661960037,0,2016-06-16
GBR,144,0,City Hotel,0,0.11408044204856682,0,2016-06-25
IRL,2,0,City Hotel,0,0.19371439448279187,0,2016-06-12
DEU,256,0,City Hotel,0,0.010658793890194567,0,2016-06-14
NLD,28,0,City Hotel,0,0.10965353479884406,0,2016-06-13
USA,48,0,City Hotel,0,0.33416413304146486,0,2016-06-20
FRA,35,0,City Hotel,0,0.27506021935924946,0,2016-06-08
IRL,92,0,City Hotel,0,0.04946398919890302,0,2016-06-13
PRT,57,0,City Hotel,1,0.6810845009031028,0,2016-06-09
PRT,10,0,City Hotel,1,0.7059967484226786,0,2016-06-22
PRT,109,0,City Hotel,1,0.6980161011992432,0,2016-06-25
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-16
POL,322,0,Resort Hotel,0,0.010163385709596847,0,2016-06-21
PRT,122,0,Resort Hotel,1,0.5009440970575589,1,2016-06-02
ESP,9,0,Resort Hotel,0,0.0972160901028098,0,2016-06-28
FRA,0,0,City Hotel,0,0.3533589140065247,0,2016-06-12
GBR,304,0,Resort Hotel,0,0.023308489909845753,0,2016-06-19
IRL,107,0,Resort Hotel,0,0.022206294578108514,0,2016-06-14
IRL,161,0,Resort Hotel,0,0.016433341671880482,0,2016-06-16
PRT,265,0,City Hotel,0,0.1823977419555155,0,2016-06-23
USA,220,0,City Hotel,0,0.11608986572113333,0,2016-06-03
USA,16,0,City Hotel,0,0.3496645607355627,0,2016-06-26
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
NLD,177,0,City Hotel,0,0.018635069693747557,0,2016-06-29
PRT,142,0,City Hotel,1,0.6063890875622843,0,2016-06-27
ARG,67,1,Resort Hotel,0,0.003680926628189646,0,2016-06-18
FRA,81,0,City Hotel,0,0.22788247892344035,0,2016-06-06
DEU,6,0,City Hotel,0,0.161573744399027,0,2016-06-18
SWE,13,0,Resort Hotel,0,0.0641251969097471,0,2016-06-19
PRT,2,0,City Hotel,1,0.7613576596355415,0,2016-06-09
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-02
FRA,4,0,City Hotel,0,0.2880963199581597,0,2016-06-11
BRA,60,0,Resort Hotel,0,0.27500994256704425,0,2016-06-29
PRT,191,0,City Hotel,0,0.4671795260045603,0,2016-06-02
PRT,26,0,City Hotel,1,0.6958593123650985,0,2016-06-27
PRT,155,0,Resort Hotel,1,0.5324029945611779,1,2016-06-16
PRT,271,1,Resort Hotel,0,0.001340664499588824,0,2016-06-19
PRT,70,0,City Hotel,1,0.6242324379207522,0,2016-06-02
CHE,131,0,City Hotel,0,0.13663072374606772,0,2016-06-10
GBR,0,0,City Hotel,0,0.3539123994886196,0,2016-06-21
PRT,191,0,City Hotel,0,0.4671795260045603,0,2016-06-02
IRL,164,0,Resort Hotel,0,0.016433341671880482,0,2016-06-16
PRT,1,0,City Hotel,1,0.8422956635560859,0,2016-06-12
USA,19,0,City Hotel,0,0.3496645607355627,0,2016-06-01
PRT,129,0,Resort Hotel,1,0.5009440970575589,0,2016-06-02
PRT,2,0,City Hotel,1,0.7613576596355415,1,2016-06-27
PRT,24,1,Resort Hotel,0,0.006007771481601029,0,2016-06-11
ITA,118,0,City Hotel,0,0.13331431587309003,0,2016-06-05
PRT,141,0,City Hotel,1,0.6063890875622843,0,2016-06-30
PRT,128,0,City Hotel,1,0.6063890875622843,0,2016-06-29
FRA,39,0,City Hotel,0,0.27506021935924946,0,2016-06-16
DEU,107,0,City Hotel,0,0.052541715557134015,0,2016-06-19
CHN,59,0,City Hotel,1,0.6208562897247214,0,2016-06-21
ESP,8,0,City Hotel,0,0.161573744399027,0,2016-06-17
GBR,104,0,Resort Hotel,0,0.03819242643154838,0,2016-06-22
DEU,72,1,City Hotel,0,0.0041844181354993735,0,2016-06-21
PRT,3,0,Resort Hotel,1,0.6444032368520228,0,2016-06-24
GBR,90,0,Resort Hotel,0,0.03819242643154838,0,2016-06-08
PRT,119,0,City Hotel,1,0.7625023821703651,0,2016-06-06
BEL,77,0,City Hotel,0,0.08706345563154971,0,2016-06-25
FRA,74,0,City Hotel,0,0.22788247892344035,0,2016-06-25
DNK,13,0,Resort Hotel,0,0.11073776574227841,0,2016-06-19
FRA,22,0,Resort Hotel,0,0.11376181447116367,0,2016-06-24
GBR,179,0,Resort Hotel,0,0.025174959896433556,0,2016-06-10
FRA,67,0,City Hotel,0,0.24180963981424305,0,2016-06-09
PRT,256,0,City Hotel,0,0.1823977419555155,0,2016-06-14
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
GIB,17,0,Resort Hotel,0,0.09840801710736646,0,2016-06-10
GBR,145,0,City Hotel,0,0.11408044204856682,0,2016-06-29
FRA,123,0,City Hotel,0,0.13157986062002142,0,2016-06-06
GBR,149,0,Resort Hotel,0,0.029145694938298283,0,2016-06-03
DEU,7,0,City Hotel,0,0.161573744399027,0,2016-06-16
IRL,127,0,Resort Hotel,0,0.014515868339819007,0,2016-06-09
FRA,5,0,City Hotel,0,0.26489270364197043,0,2016-06-11
PRT,51,0,City Hotel,1,0.6810845009031028,0,2016-06-30
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
FRA,235,0,City Hotel,0,0.04341467356501483,0,2016-06-23
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,118,0,City Hotel,0,0.19132079595476914,0,2016-06-05
PRT,1,0,City Hotel,1,0.8422956635560859,0,2016-06-10
DEU,131,0,City Hotel,0,0.03471863166360978,0,2016-06-16
GBR,22,0,City Hotel,0,0.2599178338323412,0,2016-06-26
USA,12,0,City Hotel,0,0.3607405700364734,0,2016-06-28
PRT,0,0,Resort Hotel,1,0.6407749232603864,0,2016-06-05
DEU,256,0,City Hotel,0,0.010658793890194567,0,2016-06-14
SYC,1,0,City Hotel,0,0.4443383266245028,0,2016-06-16
USA,3,1,Resort Hotel,0,0.0046122361130688265,0,2016-06-24
FRA,206,0,City Hotel,0,0.0924709429468493,0,2016-06-08
SWE,118,0,City Hotel,0,0.09359170054355016,0,2016-06-05
IRL,167,0,Resort Hotel,0,0.014169228808458242,0,2016-06-25
NOR,147,0,City Hotel,0,0.015338026660849264,0,2016-06-30
FRA,70,0,City Hotel,0,0.22788247892344035,0,2016-06-02
FRA,6,0,City Hotel,0,0.26489270364197043,0,2016-06-04
SWE,241,0,Resort Hotel,0,0.008572505847809189,0,2016-06-24
NLD,45,0,City Hotel,0,0.10822924154242015,0,2016-06-17
PRT,191,1,Resort Hotel,0,0.004807320525869452,0,2016-06-11
GBR,228,0,City Hotel,0,0.08331536941038942,0,2016-06-25
DEU,0,0,City Hotel,0,0.20950825009107177,0,2016-06-16
PRT,95,0,City Hotel,1,0.6980161011992432,0,2016-06-28
PRT,13,0,Resort Hotel,1,0.5985133536906496,0,2016-06-20
IRL,208,0,Resort Hotel,0,0.016823147295991242,0,2016-06-20
AUS,127,0,City Hotel,0,0.014554932949565167,0,2016-06-28
PRT,152,0,City Hotel,1,0.6360304992948599,0,2016-06-28
AGO,2,0,Resort Hotel,1,0.8001941647905372,0,2016-06-24
CN,2,0,City Hotel,0,0.07877574789839618,0,2016-06-08
ESP,25,1,City Hotel,0,0.006209347216290703,0,2016-06-12
NLD,28,0,City Hotel,0,0.10965353479884406,0,2016-06-13
GBR,139,0,Resort Hotel,0,0.025783804375582694,0,2016-06-04
IRL,110,0,Resort Hotel,0,0.022206294578108514,0,2016-06-06
NOR,19,0,City Hotel,0,0.056511710932399484,0,2016-06-12
BIH,147,0,City Hotel,0,0.08068889929892457,0,2016-06-10
DNK,182,0,Resort Hotel,0,0.0334979461765984,0,2016-06-10
ISR,102,0,City Hotel,0,0.10632392151671384,0,2016-06-04
GBR,239,0,Resort Hotel,0,0.014379092661960037,0,2016-06-06
PRT,126,0,City Hotel,1,0.6063890875622843,0,2016-06-01
ROU,32,0,City Hotel,0,0.0510937368499167,0,2016-06-25
GBR,244,0,Resort Hotel,0,0.014379092661960037,0,2016-06-27
GBR,192,0,City Hotel,0,0.0709287698255948,0,2016-06-23
AUT,36,0,City Hotel,0,0.04537693205207188,0,2016-06-18
ESP,37,0,City Hotel,0,0.13389259009391052,0,2016-06-19
ARG,67,0,Resort Hotel,0,0.191358800390089,0,2016-06-18
DEU,247,0,City Hotel,0,0.010658793890194567,0,2016-06-05
PRT,18,0,City Hotel,1,0.6958593123650985,0,2016-06-16
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
CHE,12,0,Resort Hotel,0,0.19804031964004226,0,2016-06-27
PRT,2,0,City Hotel,1,0.7613576596355415,0,2016-06-27
GBR,105,0,Resort Hotel,0,0.03819242643154838,0,2016-06-01
GBR,8,0,City Hotel,0,0.2606740608812867,0,2016-06-03
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-26
PRT,21,0,Resort Hotel,1,0.5985133536906496,0,2016-06-24
IRL,168,0,Resort Hotel,0,0.014169228808458242,0,2016-06-15
FRA,0,1,Resort Hotel,0,0.00397334845352739,0,2016-06-03
SWE,75,0,City Hotel,0,0.1016015495772618,0,2016-06-19
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-30
FRA,133,0,City Hotel,0,0.13157986062002142,0,2016-06-12
FIN,63,0,City Hotel,0,0.03947440501836839,0,2016-06-25
FRA,118,0,City Hotel,0,0.23998302688327233,0,2016-06-05
GBR,247,0,Resort Hotel,0,0.014379092661960037,0,2016-06-15
DEU,118,0,City Hotel,0,0.06972936181339276,0,2016-06-05
POL,184,0,City Hotel,0,0.02361643549576232,0,2016-06-30
USA,220,0,City Hotel,0,0.11608986572113333,0,2016-06-03
GBR,16,0,Resort Hotel,0,0.07568013126012148,0,2016-06-15
GBR,159,0,Resort Hotel,0,0.029145694938298283,0,2016-06-12
FRA,150,0,City Hotel,0,0.14665961389155507,0,2016-06-15
PRT,44,0,City Hotel,1,0.6810845009031028,0,2016-06-30
PRT,144,0,City Hotel,1,0.6360304992948599,0,2016-06-26
FRA,70,0,City Hotel,0,0.22788247892344035,0,2016-06-08
ESP,36,1,Resort Hotel,0,0.003786889694699465,0,2016-06-08
GBR,156,0,Resort Hotel,0,0.029145694938298283,0,2016-06-10
PRT,57,0,City Hotel,1,0.6810845009031028,0,2016-06-09
IRL,40,0,City Hotel,0,0.12668676418418115,0,2016-06-29
PRT,127,0,City Hotel,1,0.6063890875622843,0,2016-06-25
NOR,14,0,City Hotel,0,0.056511710932399484,0,2016-06-18
GRC,149,0,City Hotel,0,0.022605188384836866,0,2016-06-02
PRT,1,0,City Hotel,1,0.8422956635560859,0,2016-06-10
IRL,113,0,Resort Hotel,0,0.022206294578108514,0,2016-06-01
ESP,58,0,City Hotel,0,0.13389259009391052,0,2016-06-09
DEU,18,0,City Hotel,0,0.13560325690239586,0,2016-06-11
PRT,192,0,City Hotel,0,0.4671795260045603,0,2016-06-23
FRA,36,0,City Hotel,0,0.27506021935924946,0,2016-06-30
PRT,4,1,Resort Hotel,0,0.00624326854610895,0,2016-06-20
GBR,15,0,City Hotel,0,0.2599178338323412,0,2016-06-18
RUS,49,0,City Hotel,1,0.5928037810315052,1,2016-06-30
GBR,164,0,Resort Hotel,0,0.029145694938298283,0,2016-06-15
FRA,33,0,City Hotel,0,0.2779955930516886,0,2016-06-14
ESP,4,0,City Hotel,0,0.17791745480674614,0,2016-06-25
CHE,8,0,City Hotel,0,0.33318419279174605,0,2016-06-06
UNK,166,0,Resort Hotel,0,0.2531335074488132,0,2016-06-09
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
AUT,122,0,City Hotel,0,0.011163326560611775,0,2016-06-12
BEL,125,1,Resort Hotel,0,0.0011252707829872161,0,2016-06-09
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-05
TUR,119,0,City Hotel,1,0.6267176156140605,0,2016-06-06
PRT,53,0,City Hotel,1,0.6810845009031028,0,2016-06-23
DEU,256,0,City Hotel,0,0.010658793890194567,0,2016-06-14
ITA,294,0,Resort Hotel,0,0.01774298188757179,0,2016-06-20
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
GBR,18,0,City Hotel,0,0.2599178338323412,0,2016-06-11
SWE,294,0,Resort Hotel,0,0.013947045579871871,0,2016-06-20
GBR,221,0,Resort Hotel,0,0.029827898162342666,0,2016-06-12
CHL,81,0,City Hotel,0,0.18278486024901625,0,2016-06-29
GBR,194,0,Resort Hotel,0,0.025174959896433556,0,2016-06-13
IRN,25,0,City Hotel,1,0.870180409426339,1,2016-06-17
DEU,247,0,City Hotel,0,0.010658793890194567,0,2016-06-05
PRT,0,1,Resort Hotel,0,0.007123345744162655,0,2016-06-05
PRT,123,0,Resort Hotel,1,0.5009440970575589,1,2016-06-30
FRA,282,0,City Hotel,0,0.04341467356501483,0,2016-06-08
PRT,148,0,City Hotel,1,0.6360304992948599,0,2016-06-01
PRT,3,1,City Hotel,0,0.01065897899809133,0,2016-06-19
PRT,2,0,Resort Hotel,1,0.6444032368520228,0,2016-06-12
FRA,37,0,City Hotel,0,0.27506021935924946,0,2016-06-18
CHE,118,0,Resort Hotel,0,0.1401504590673217,0,2016-06-07
PRT,96,0,Resort Hotel,1,0.6009646039954705,0,2016-06-05
PRT,37,0,City Hotel,1,0.6810845009031028,0,2016-06-07
PRT,70,0,City Hotel,1,0.6242324379207522,0,2016-06-02
TUR,118,0,City Hotel,1,0.6267176156140605,0,2016-06-05
BRA,3,0,City Hotel,1,0.510229738892302,0,2016-06-18
PRT,2,0,City Hotel,1,0.7613576596355415,0,2016-06-29
DEU,256,0,City Hotel,0,0.010658793890194567,0,2016-06-14
PRT,9,1,Resort Hotel,0,0.0061562449796288,0,2016-06-04
USA,129,0,Resort Hotel,0,0.06202930428493638,0,2016-06-04
IRL,231,0,City Hotel,0,0.026310113331352025,0,2016-06-07
PRT,2,0,City Hotel,1,0.7613576596355415,0,2016-06-10
PRT,0,0,Resort Hotel,1,0.6407749232603864,0,2016-06-09
CPV,103,0,City Hotel,1,0.7974028537160842,1,2016-06-13
GBR,272,0,Resort Hotel,0,0.014379092661960037,0,2016-06-20
FRA,96,0,Resort Hotel,0,0.07225557357968973,0,2016-06-07
BEL,153,0,City Hotel,0,0.03607337324857357,0,2016-06-28
GBR,241,1,Resort Hotel,0,0.0009249430767405385,0,2016-06-10
PRT,0,0,City Hotel,1,0.7712137568081386,1,2016-06-15
HUN,118,0,City Hotel,0,0.05074346065165358,0,2016-06-05
POL,11,0,City Hotel,0,0.161573744399027,0,2016-06-25
ESP,33,0,City Hotel,0,0.13560325690239586,0,2016-06-26
PRT,20,0,City Hotel,1,0.6958593123650985,0,2016-06-28
TUN,0,0,City Hotel,0,0.25860817155607274,0,2016-06-05
ESP,137,1,City Hotel,0,0.0017680730137350786,0,2016-06-28
PRT,3,0,City Hotel,1,0.7613576596355415,0,2016-06-09
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
ESP,4,1,Resort Hotel,0,0.004603343364978287,0,2016-06-30
FRA,112,0,City Hotel,0,0.18937229866791463,0,2016-06-01
DEU,5,0,City Hotel,0,0.161573744399027,0,2016-06-06
PRT,21,0,Resort Hotel,1,0.5985133536906496,0,2016-06-01
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
NLD,98,0,City Hotel,0,0.04171989640096711,0,2016-06-09
GBR,133,0,Resort Hotel,0,0.025783804375582694,0,2016-06-05
RUS,118,0,City Hotel,0,0.4931083417215598,0,2016-06-05
NLD,1,0,City Hotel,0,0.38721885372814546,0,2016-06-27
FRA,1,1,Resort Hotel,0,0.005956703271245397,0,2016-06-14
GBR,27,0,Resort Hotel,0,0.07568013126012148,0,2016-06-24
GBR,109,0,Resort Hotel,0,0.03819242643154838,0,2016-06-05
NLD,27,0,City Hotel,0,0.10965353479884406,0,2016-06-12
FRA,112,0,City Hotel,0,0.18937229866791463,0,2016-06-01
FRA,0,0,City Hotel,0,0.3533589140065247,0,2016-06-30
FRA,144,0,City Hotel,0,0.14665961389155507,0,2016-06-26
SRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
PRT,12,1,Resort Hotel,0,0.0061562449796288,0,2016-06-24
ESP,147,0,City Hotel,0,0.03919863898531555,0,2016-06-10
PRT,170,0,Resort Hotel,0,0.4532357020042472,0,2016-06-13
BRB,192,0,City Hotel,0,0.0494626070205252,0,2016-06-23
GBR,157,0,Resort Hotel,0,0.029145694938298283,0,2016-06-22
GBR,3,1,Resort Hotel,0,0.003477732565915869,0,2016-06-09
UNK,0,0,Resort Hotel,1,0.5269110836104411,1,2016-06-04
FRA,70,0,City Hotel,0,0.22788247892344035,0,2016-06-08
PRT,256,0,City Hotel,0,0.1823977419555155,0,2016-06-14
DNK,136,0,City Hotel,0,0.09628295791227853,0,2016-06-27
PRT,0,1,City Hotel,0,0.01229954469078806,0,2016-06-09
FRA,75,0,City Hotel,0,0.22788247892344035,0,2016-06-07
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-25
NLD,54,1,City Hotel,0,0.006165750017741487,0,2016-06-01
DEU,265,0,City Hotel,0,0.010658793890194567,0,2016-06-23
ESP,1,0,City Hotel,0,0.42562540493648404,0,2016-06-21
GBR,90,0,Resort Hotel,0,0.03819242643154838,0,2016-06-08
DEU,186,0,Resort Hotel,0,0.017727821655116806,0,2016-06-28
DEU,140,0,City Hotel,0,0.03471863166360978,0,2016-06-08
PRT,0,0,City Hotel,1,0.7712137568081386,0,2016-06-20
GBR,290,0,Resort Hotel,0,0.023308489909845753,0,2016-06-26
PRT,86,0,City Hotel,1,0.7292130295152582,0,2016-06-25
USA,220,0,City Hotel,0,0.11608986572113333,0,2016-06-03
PRT,35,0,City Hotel,1,0.6810845009031028,0,2016-06-20
NLD,150,0,City Hotel,0,0.03103502200222029,0,2016-06-13
DEU,27,0,City Hotel,0,0.13560325690239586,0,2016-06-17
DEU,247,0,City Hotel,0,0.010658793890194567,0,2016-06-05
